,symbol,name,price,volume_24,perc_change_24h,market_cap,perc_change_1h,volume_24h
890,HAKKA,Hakka.Finance,0.05142913402724,,9.69554841,11420971.782967899,-0.7033759,302928.89926379
891,HGET,Hedget,6.56130676301323,,2.89475321,11491787.607465995,-0.00143609,302606.76036618
892,EXNT,ExNetwork Token,0.1825134279046,,3.54860508,11489472.823710045,-0.77453244,4902.03850878
893,UDOO,Howdoo,0.02623478833522,,8.41800722,11509413.074750185,-0.2210855,614293.73551968
894,SPARTA,Spartan Protocol,0.35618970157848,,16.31367409,11385433.196089057,-1.6311543,1171064.54335065
895,HPB,High Performance Blockchain,0.15411559763397,,3.0615195,11261219.013334306,-1.63773705,487056.77835075
896,DEC,Decentr,0.15444025774458,,4.56232831,11392838.520638209,0.73863901,763952.27988753
897,MARSH,UnMarshal,1.5896338613218,,2.37219226,11280198.13167676,-0.77153362,674242.59965497
898,PLR,Pillar,0.04331141992573,,4.71275014,11232738.84049363,-1.63279584,6686.146657
899,TENA,TENA [old],3.7921590581946,,4.8518867,11279908.17636091,-0.08852191,0.0
900,POA,POA,0.03905855951502,,4.86523643,11252936.947084513,-0.09684463,232959.21439125
901,ACT,Achain,0.01133139708188,,2.64081592,11240745.882342676,-0.25072323,1909884.22726442
902,SFUND,Seedify.fund,2.27442455554603,,10.89779801,11196149.098086188,0.06217173,1088221.66056097
903,MOBI,Mobius,0.02111189798193,,1.38764446,11147058.826973682,0.2238152,55113.23362959
904,SFT,Safex Token,0.00590816117136,,-44.6963318,11142638.451525085,-2.5897619,14379.22287895
905,ABYSS,Abyss,0.04870388517936,,1.26002831,11136869.191798558,-0.41672191,545315.33476475
906,TRV,TrustVerse,0.02179863162083,,4.55272592,11090797.91389033,-0.15005168,225607.6886626
907,ZYN,Zynecoin,0.49725404518651,,21.88477939,11008647.138644677,-0.01135401,137942.29807605
908,APN,Apron Network,0.11821885743791,,0.18704242,11053463.170444585,-0.30374656,1460587.21172694
909,USDX,USDX [Lighthouse],2.89645621525513,,11.37422519,10927346.387740958,-0.22912567,215.3764047
910,PLTC,PlatonCoin,0.43037886598221,,-10.38178709,10864489.13372141,-10.37856792,431884.9637364
911,SAN,Santiment Network Token,0.171348003264,,5.62743953,10845228.373710772,0.55669374,1001095.73871619
912,MTRG,Meter Governance,4.64109622421971,,12.21266182,10759629.738265073,-0.54225917,1279226.10313185
913,ΤBTC,τBitcoin,34765.403009393376,,4.13372241,10777274.932911947,0.40562523,861626.05754008
914,AME,AMEPAY,0.04253661685733,,18.86405644,10634154.214332499,-3.88765219,292778.19231999
915,XSUTER,xSuter,531.3999666551273,,-2.27629842,10627999.333102547,-1.11591354,226162.28474852
916,IPX,Tachyon Protocol,0.04007494821042,,0.27846338,10694341.80131877,-0.874139,179749.95590056
917,PUSH,Ethereum Push Notification Service,2.34864346914549,,10.18332575,10689871.88760692,-0.12821575,1648696.25322352
918,PAINT,MurAll,0.00125792653198,,17.33040564,10873196.235264633,7.52192659,1567602.08734626
919,MTH,Monetha,0.02609225335161,,10.59552823,10499522.748687865,-0.08809508,14185995.8041574
920,VIB,Viberate,0.05398392306204,,3.68222825,10625385.656686023,-0.52515842,1016326.58462132
921,TEN,Tokenomy,0.05286106443772,,1.83206079,10572212.887544,-0.12064276,488978.86938804
922,BEPRO,BEPRO Network,0.0057553980532,,4.54533632,10503601.44709,-0.60693103,737822.76997251
923,ANJ,Aragon Court,0.08581784766897,,-11.42115594,10525169.522725929,-0.01327231,2834.83002818
924,NPX,NaPoleonX,0.41696928175282,,8.72663486,10561831.90679893,-0.17874486,365.66101247
925,CRON,Cryptocean,1.28128929467223,,-0.09878503,10505357.706915906,-6.83231387,201004.06328209
926,CON,CONUN,0.00360725734685,,4.34204628,10451688.570601808,-0.40101645,187096.61717562
927,PKF,PolkaFoundry,0.60143445256169,,16.08313377,10454184.174921311,0.16417635,1149554.73874248
928,SPORE,Spore,2.4138e-10,,11.86934852,10552628.485726235,3.60122464,168016.19328118
929,WORLD,World Token,0.1213348560697,,26.61099709,10756143.067618288,3.44961082,295549.97012588
930,FKX,FortKnoxster,0.06982099945221,,19.00562949,10408729.068603726,-2.75130458,1201265.65524202
931,TRADE,Unitrade,0.36729101717029,,5.75189989,10438639.158480294,-0.53512346,1522745.43394429
932,ANCT,Anchor,0.80626522221902,,1.29379852,10342878.311487205,-0.02387808,12779.21172423
933,YUSRA,YUSRA,0.26047593441199,,-3.50398136,10262718.814807849,0.6497518,30775.65752118
934,BMXX,Multiplier,10.05902521354435,,20.59037674,10184178.880900864,-0.14384201,319.58517971
935,AGA,AGA Token,1.21334933565803,,8.01955502,10117358.95696447,-0.80590167,2886.85249645
936,ZOOT,Zoo Token,2.0556e-10,,3.83842076,10424736.164834276,3.74932506,2864788.61292749
937,DUCK,Duck DAO (DLP Duck Token),0.32237653604325,,9.82094338,10096573.553005952,-0.8722611,307663.61267813
938,XMC,Monero Classic,0.52761977187374,,-0.2977539,10117866.888477938,-1.84435163,44010.1390651
939,ODDZ,Oddz,0.79358048900814,,-4.92306317,9991178.356612483,-2.9568878,4000175.29643271
940,RAZOR,Razor Network,0.1347010954954,,9.73953987,10025144.118964603,0.82191756,210684.94374328
941,ACH,Alchemy Pay,0.00431723147545,,-0.00412394,10009037.635429876,-1.03126181,2466363.97552361
942,KRL,Kryll,0.31535043991901,,5.33718918,9993071.028847165,0.33702768,109001.51257057
943,WATCH,yieldwatch,0.93107300002302,,15.06142666,9965683.991366392,-0.35292004,1115.51112865
944,APM,apM Coin,0.02744732763627,,5.004772,9932501.688375207,-0.87735578,387453.07137114
945,SHROOM,Niftyx Protocol,0.1914546069429,,13.75039294,9838097.536735062,-0.63590474,436322.33145932
946,INF,Infinitus Token,0.15075538412086,,0.22500804,9794920.653026627,0.0305368,0.0
947,OPCT,Opacity,0.1218128570399,,7.79413616,9800587.407287898,-0.60277261,355737.32563772
948,HTML,HTMLCOIN,0.00018404620459,,7.78272191,9766841.086399445,-0.05521813,4400.41456004
949,DMD,Diamond,2.7082140917532,,6.94094436,9754632.96767322,-0.05585508,28058.76622043
950,ABL,Airbloc,0.03828844086437,,4.86501747,9663099.610339288,0.20796842,43972.64129397
951,RAVEN,Raven Protocol,0.00217189927674,,13.99111397,9637373.4238123,9.17454379,11269.67900915
952,LEVL,Levolution,0.10268415401366,,8.24285857,9627614.60144187,-0.39852677,103909.69361257
953,PMA,PumaPay,0.00029976691372,,1.021628,9231751.443342106,-1.28093184,726953.31495131
954,NOKU,Noku,0.30933842894001,,8.17353723,9673477.789162647,1.32532416,9438.84348225
955,HVN,Hiveterminal Token,0.01914936641608,,12.86299781,9574683.20804,0.38010793,452354.55905974
956,DLT,Agrello,0.09208054352755,,4.16246195,9459965.048329167,0.92809534,1353847.98060789
957,KONO,Konomi Network,0.8816738973756,,3.43644084,9485636.657874595,1.78002386,3576934.82793022
958,TXL,Tixl,0.1744183077086,,5.03931167,9431756.675241476,-1.18630474,379551.73145588
959,BUY,Burency,0.04871979353077,,1.20017147,9445707.044223998,-2.02593808,1156630.86028969
960,ITC,IoT Chain,0.10789925107701,,19.70476468,9410396.224555193,-1.24790559,3478789.21901129
961,UIP,UnlimitedIP,0.00702601224827,,-1.08112055,9373493.700008841,-1.12101353,339753.81992832
962,MAN,Matrix AI Network,0.04378821607678,,-0.81469167,9383904.114618052,0.06561832,412277.88214121
963,MXX,Multiplier,0.09677958570931,,12.53354831,9351741.491179327,-0.31757452,68836.29376274
964,DTA,DATA,0.00081192100151,,14.22038987,9337091.517365,0.19595475,3329738.35800874
965,CGG,Chain Guardians,0.61923381039988,,11.89801275,9347063.243133731,-0.33190299,813713.4301557
966,BLINK,BLink,0.05045835262149,,12.92646743,9301812.46214043,-0.19632524,11696.23439178
967,TAU,Lamden,0.06564071285654,,17.07328412,9335141.77780353,-0.17874486,68645.06941885
968,SCC,StakeCubeCoin,1.19156855642026,,5.30902428,9291657.029022468,-0.36266365,13234.00212611
969,ZT,ZBG Token,0.0352131283187,,1.74593663,9259583.540390855,0.823339,202757.59699006
970,FLG,Folgory Coin,0.53027269782186,,5.02737453,9293290.573829817,-0.17232417,140767.95460863
971,RAE,Receive Access Ecosystem,1.61797384500442,,50.91725848,9188590.01267185,-0.2916551,20808.10398471
972,OCE,OceanEx Token,0.00510925789237,,9.20589549,9135547.377804847,-0.46357183,277192.22194917
973,L2,Leverj Gluon,0.0314612156322,,15.48338873,9047435.877446847,-0.70848741,117354.59322496
974,ETHO,Etho Protocol,0.16968645411695,,42.56680522,9531404.70234306,8.15462344,341860.65655267
975,SWFTC,SwftCoin,0.00224402123169,,16.47833387,8987305.03067443,-8.18788551,11497132.39851576
976,BTX,BitCore,0.50029970152313,,2.52284432,9063697.419079645,-0.09950733,224300.46864869
977,BTCP,Bitcoin Private,1.89570031319148,,4.78900073,9072368.62655957,-0.08852191,2377.89457353
978,XIO,Blockzero Labs,0.24730728561329,,8.44497565,9049569.70766879,-0.73862157,175057.55437885
979,OUSD,Origin Dollar,1.00075923682154,,0.17993873,9009761.876758385,-0.02976366,22656.08738352
980,BSCS,BSC Station,0.24387154572134,,0.34609106,8999813.087118125,-0.05283811,2207485.15325753
981,VALOR,Valor Token,0.43908978232871,,16.79217499,8797602.87882585,-15.05884977,1429383.11710412
982,VEST,VestChain,0.00227529543492,,-32.59521569,8978205.163371222,-0.08852191,10020.85805054
983,TFBX,TrueFeedBack,0.00378120940827,,2.98324479,8914485.103448573,-0.28519577,78181.10776036
984,COVAL,Circuits of Value,0.00892703495666,,-3.26639486,8927034.95666,-0.14734883,9359.14859201
985,XEND,Xend Finance,0.45117248094218,,10.73590313,8943452.677420223,0.12508938,1930013.5007038
986,EBST,eBoost,0.08905527204585,,69.38509133,8904636.791577302,-9.46863631,8382.25450604
987,DOS,DOS Network,0.06557134900995,,4.06377929,8913704.752890352,-0.35462107,99789.52359189
988,UNISTAKE,Unistake,0.05027958815744,,11.85633365,8811471.934156146,4.85530944,193953.81057944
989,MYST,Mysterium,0.44126160503068,,12.53979036,8840070.845867572,-0.54200095,21234.0931139
990,TATA,HakunaMatata,1.962688e-08,,-9.58194039,8872393.716174692,1.50338074,888298.43751865
991,EGT,Egretia,0.00209249176257,,0.62090419,8827598.308799097,-1.02447347,2018683.64454423
992,KAT,Kambria,0.004054726936,,-5.02803493,8868523.579572212,-0.46927562,132652.78816209
993,QLC,QLC Chain,0.03686042585822,,6.65787771,8846502.2059728,0.08784322,522711.28024165
994,IGG,IG Gold,0.0009883178971,,8.45315576,8753078.675659835,-4.80615694,37564.43938661
995,NAOS,NAOS Finance,0.98767381231343,,-9.33240901,8696332.606107464,-0.4362506,4271229.88930829
996,BOND,Bonded Finance,0.02263617512626,,10.17859664,8695672.889322128,-0.40769026,368129.48197427
997,NIX,NIX,0.17630030961801,,31.75048567,8665184.887018146,5.86889417,66107.85839368
998,CVR,Polkacover,0.30053638774057,,2.23332208,8674547.063608978,-0.26020996,505368.66802914
999,BDP,Big Data Protocol,0.339083705165,,4.41505998,8595794.098032849,-0.60169129,1207887.7521426
1000,EGG,Nestree,0.00534753220716,,0.07065366,8569585.335746875,-0.25965139,224519.68085538
1001,DEXA,DEXA COIN,0.00034254742802,,-7.10707022,8563685.7005,-0.37927738,718243.18088356
1002,ARES,Ares Protocol,0.12582812004933,,1.32333439,8536569.09011118,1.07345385,3960532.46083439
1003,AAB,AAX Token,1.13530653103664,,2.21481022,8514804.659307772,2.22259524,108416.35673083
1004,vDOT,Venus DOT,0.51161034708101,,14.76923618,8517924.989866078,0.00962492,0.0
1005,YOYOW,YOYOW,0.01706192019777,,0.72140424,8491728.483179957,-2.18159439,154885.73947033
1006,FNB,FNB Protocol,0.00351267672397,,3.28010709,8473448.852778671,0.6167603,201259.87408346
1007,PRS,PressOne,0.02973278920972,,7.2598274,8466192.537135802,-0.15593912,925.81681701
1008,AXPR,AXPR,0.03012830050237,,2.3005472,8426102.35690566,-0.30349994,90658.48468931
1009,AMB,Ambrosus,0.04436713775837,,22.68479999,8468114.126991894,0.7375361,1947685.56265199
1010,EARNX,EarnX,1.0136425e-06,,19.85790418,6411424.175600561,-14.63449942,370737.80666602
1011,FO,FIBOS,0.00783172637028,,-0.37259456,8392424.160623766,-0.24447524,173083.47459983
1012,ZIG,Zigcoin,0.06867190447885,,12.0309345,8407490.284467777,2.41358388,603774.30758906
1013,MAP,MAP Protocol,0.02601043042599,,1.18585813,8283668.942759388,-0.1209433,594017.00724475
1014,OIN,OIN Finance,0.31452643107433,,7.14255654,8341422.425903179,1.1381381,235162.38217399
1015,APYS,APYSwap,0.603435688406,,-16.11887023,8316831.255206602,0.13456258,998797.82493319
1016,WIKEN,Project WITH,0.02464795773028,,1.69653262,8268184.713236934,-0.09479724,1321838.94528799
1017,PEPECASH,Pepe Cash,0.0117556930804,,-4.39975036,8251132.987844711,-3.2107556,917.64940186
1018,HIT,HitChain,0.00013411414602,,2.19329905,8239973.1314688,1.97907575,311686.53602331
1019,XPX,ProximaX,0.00125731226061,,-12.7095077,7666406.878851751,-12.64051675,194493.22171374
1020,COV,Covesting,0.4584985870364,,7.04232955,8252974.5666552,2.27377501,2728435.72162658
1021,PCM,Precium,0.01092344828903,,-8.27701383,8187670.665042437,-0.05320259,391816.12005327
1022,XMY,Myriad,0.00456676625784,,5.4157515,8143587.743818638,-7.16291477,97876.33788891
1023,PLOT,PlotX,0.12182652333675,,1.99825637,8079359.8411527015,-1.60494085,1845235.96249792
1024,DGTX,Digitex,0.00865175816934,,16.88461987,8055095.853198557,-6.48739708,2608473.78760558
1025,CVN,CVCoin,0.64827318472075,,-2.23247189,8026198.989977287,-1.54719034,357043.75090686
1026,ETHM,Ethereum Meta,0.0001582131578,,15.78029448,7912300.01568239,-16.43469215,8692.69139422
1027,LBTC,Lightning Bitcoin,2.04087344109526,,0.97915776,7879419.736917947,0.1552529,495729.34960651
1028,SNB,SynchroBitcoin,0.09887623868391,,72.03562473,7864266.484373486,-0.04961933,287.34456807
1029,BNX,BinaryX,6.29108764815404,,-0.52414505,7844980.00616044,0.00164676,50064.71425112
1030,RUFF,Ruff,0.00799591824033,,-10.62421299,7839997.834643565,-9.79478586,789831.63231659
1031,OG,OG Fan Token,6.10693470264582,,5.24304374,7783502.02123669,-1.18872461,1382488.75685972
1032,CRD,CryptalDash,0.00777710633605,,8.72309788,7777106.33605,-0.80590167,376.12143727
1033,MDS,MediShares,0.00590569642327,,1.39706592,7737050.664014106,-0.00628491,414398.14044143
1034,BIX,Bibox Token,0.09018630426821,,3.74368214,7704663.345793223,-0.39532684,2511435.70710995
1035,WHITE,Whiteheart,865.745922046113,,7.39367143,7694749.755145852,0.05926198,273692.80709501
1036,GRLC,Garlicoin,0.12089872580336,,8.90812112,7687615.2354885945,3.3925438,10216.06043504
1037,GNX,Genaro Network,0.02799818128825,,1.47385271,7663691.879727114,-0.12701702,418632.84115111
1038,GRID,Grid+,0.19513351595958,,5.94787518,7656354.442746418,-0.26713955,53614.63754522
1039,UMX,UniMex Network,1.14606227182706,,27.8645883,7634493.5775515875,3.47952767,228853.26251206
1040,EGG,Goose Finance,4.32246695208497,,8.70172716,7586492.213847043,0.42397683,819363.50230707
1041,PLAY,HEROcoin,0.03052535835761,,25.70350003,7589696.027828686,-1.33296291,125505.4751391
1042,ONION,DeepOnion,0.33797053852776,,3.62889509,7604816.89395048,0.02504201,3896.10530824
1043,DVP,Decentralized Vulnerability Platform,0.0254249739966,,-6.86279594,7531367.272665503,-0.33491161,453641.33509607
1044,NTK,Neurotoken,0.09534279289969,,9.04528243,7523177.3117501745,0.08458235,28062.4961039
1045,CTI,ClinTex CTi,0.07831312521587,,20.59521071,7568585.704777721,0.37480285,1529824.36898067
1046,KEX,Kira Network,0.60132410425475,,6.63464201,7535843.58442118,0.14520075,1280652.70922672
1047,ASR,AS Roma Fan Token,6.12933530672715,,6.32132625,7558389.833490585,-0.66156017,3129729.95859057
1048,MAHA,MahaDAO,4.40336689174149,,11.53723829,7472929.990109371,-1.33173373,1213347.67979263
1049,EMC,Emercoin,0.15597138073547,,-3.63498502,7408165.978923037,1.94737598,12945.47033954
1050,POOLZ,Poolz Finance,4.657802350946,,13.35704058,7376538.294181425,-1.07804046,1946969.82882575
1051,TKY,THEKEY,0.00117658772524,,8.05158661,7307538.230233058,-0.20477325,53171.81613216
1052,CHI,Xaya,0.15776082956036,,-0.90611477,7370720.827360213,-1.66597272,13649.65711301
1053,EUNO,EUNO,0.00117709110789,,-14.3470232,7319971.73990138,-0.08425062,3659.79397587
1054,BREW,CafeSwap Token,3.5776846773184,,11.45279759,7290519.112373876,-0.59201839,119168.57797891
1055,EQZ,Equalizer,1.14153902382133,,0.50757054,7134618.898883313,-3.21030501,636222.38989434
1056,ISR,Insureum,0.03277848138557,,-9.45692234,7016187.507715201,-0.17872041,376405.63990054
1057,WSG,Wall Street Games,5.361225e-08,,4.04757483,7214672.140122532,16.79694508,1345100.57421718
1058,ROOK,KeeperDAO,197.32456209896276,,8.35228623,7188533.797265213,-0.31907517,1654185.57103718
1059,GS,Genesis Shards,0.59050088421151,,18.98548329,7104309.051938066,3.10713288,391462.11360962
1060,CWV,CWV Chain,0.00199728676039,,2.02904933,7072217.278460661,-0.04391774,0.0
1061,FOL,Folder Protocol,1.99519912841761,,4.37618493,7062349.820878185,-0.48893796,690300.64891643
1062,HDAO,HyperDAO,0.01506382294798,,4.17895083,7056545.066573098,0.44123656,186641.97404535
1063,RNO,Earneo,0.02290732683847,,0.86731513,5831123.637471843,4.06863364,25344.29989686
1064,PAR,Parachute,0.01103160442521,,25.24637756,6983440.725562668,-1.89850985,213973.98243502
1065,HY,hybrix,3.00224390913343,,1.4877674,6876173.539861309,-0.7452599,999.08480104
1066,YF-DAI,YFDAI.FINANCE,1722.4192336547687,,23.52153632,6865563.065347908,-0.83118914,1444891.80225368
1067,ADS,Adshares,0.43770040648741,,11.80385591,6827490.952742777,-0.13547226,100244.71820321
1068,HYVE,Hyve,0.26611290488234,,5.12389323,6824751.570422642,-3.57281301,1438309.9879763
1069,NPXSXEM,Pundi X NEM,0.00036962888742,,-4.79888013,6806777.632622788,-3.93051435,1674.83366575
1070,ALPACA,Alpaca Finance,1.02594900245928,,10.05185517,6790434.299291201,-1.05425841,1912512.03949419
1071,TKN,Monolith,0.19763917888925,,7.47248377,6726789.0877296785,-0.901319,2590.73424581
1072,URUS,Urus,14.29569784969304,,20.06198307,6718977.989355729,-0.98202411,1141875.45628376
1073,DERI,Deri Protocol,0.14066952806628,,-10.67388983,6701272.555150884,-0.58566696,769917.09600406
1074,SMT,SmartMesh,0.00496955997939,,3.08564637,6661791.277386929,-0.31022137,299966.41426464
1075,OCN,Odyssey,0.00083089032324,,-7.42557533,6647122.58592,-2.47804275,1673021.9692474
1076,RTH,Rotharium,1.88111825375871,,6.17676304,6729268.288071452,-3.22165732,120115.75475603
1077,CV,carVertical,0.00086814289031,,14.03915122,6620004.677349336,0.52737031,84474.85339303
1078,SNGLS,SingularDTV,0.01099775337388,,8.55023014,6598652.024328,-0.08973533,206900.582211
1079,TSL,Energo,0.01093199442942,,1895.40995348,6585202.99506331,-3.52105636,32080.46536364
1080,ROOM,OptionRoom,0.53727168369372,,8.4393322,6553544.3633363,1.57277447,84126.03051604
1081,FTC,Feathercoin,0.0276823360835,,3.43338118,6549647.305752088,-0.08853981,32727.35493288
1082,STARS,Mogul Productions,0.02176198962018,,-4.97542821,6467269.531915319,-5.10793632,62824.79130051
1083,GEO,GeoDB,0.30341461477871,,-2.13443502,6527201.967980762,-0.68539232,141003.6073462
1084,MPL,Maple,10.08187670319035,,-13.69510329,6512196.700768446,0.01777836,281267.122584
1085,GEN,DAOstack,0.12697405493013,,27.8381658,6159249.710249557,2.72292689,10061.92999879
1086,HOT,Hydro Protocol,0.00934346661556,,1.41980611,6559113.56412312,-0.34038218,243593.49627567
1087,AUC,Auctus,0.12432076361626,,7.88512825,6440178.000599396,-1.07512982,80869.9282127
1088,YFL,YF Link,125.50447026840912,,5.92572597,6463824.022819568,-0.57896055,58058.84779214
